radius,start_time,a,b,bstd,n,mc
7,1992-01-31 00:00:00+00:00,2.9814908663757773,0.728567413939924,3.104227614370392e-16,128.0,1.2
7,1992-07-31 00:00:00+00:00,2.9814908663757773,0.728567413939924,3.104227614370392e-16,128.0,1.2
7,1993-01-31 00:00:00+00:00,2.984156893216777,0.7364886234160118,5.959689477049651e-16,126.0,1.2
7,1993-07-31 00:00:00+00:00,2.984156893216777,0.7364886234160118,5.959689477049651e-16,126.0,1.2
7,1994-01-31 00:00:00+00:00,2.9738442860778185,0.7336855007629861,5.787591688097409e-16,124.0,1.2
7,1994-07-31 00:00:00+00:00,2.9738442860778185,0.7336855007629861,5.787591688097409e-16,124.0,1.2
7,1995-01-31 00:00:00+00:00,2.9331719041898845,0.717741580736466,6.135089510674164e-16,118.0,1.2
7,1995-07-31 00:00:00+00:00,2.9218739293075573,0.7540338250073143,9.707123045826901e-16,104.0,1.2
7,1996-01-31 00:00:00+00:00,2.930443287065696,0.8055462164334506,2.1006919419551553e-16,92.0,1.2
7,1996-07-31 00:00:00+00:00,2.8560366157584722,0.7896263307331857,6.843368167356609e-16,81.0,1.2
7,1997-01-31 00:00:00+00:00,2.8230646145378433,0.8474038671282971,9.356290497089736e-16,64.0,1.2
7,1997-07-31 00:00:00+00:00,2.736253874083282,0.8045015520342815,4.746364832423767e-16,59.0,1.2
7,1998-01-31 00:00:00+00:00,2.7219152641987496,0.8050336737718817,4.3350731844242743e-16,57.0,1.2
7,1998-07-31 00:00:00+00:00,2.6942207861869103,0.7948817472438888,4.085488350562825e-16,55.0,1.2
7,1999-01-31 00:00:00+00:00,2.685010793045896,0.8006124362042558,3.8036710719481337e-16,53.0,1.2
7,1999-07-31 00:00:00+00:00,2.653829672739061,0.818109845669453,8.895058846234145e-16,47.0,1.2
7,2000-01-31 00:00:00+00:00,2.7381551076153294,0.8808226111840608,8.423510784357951e-16,72.0,1.0
7,2000-07-31 00:00:00+00:00,2.6638129778865953,0.8644724284330135,5.007466899620871e-16,63.0,1.0
7,2001-01-31 00:00:00+00:00,2.664001921116849,0.8786720861060818,3.780151206593328e-16,61.0,1.0
7,2001-07-31 00:00:00+00:00,2.635046764839172,0.8641947531970278,6.585256310116047e-16,59.0,1.0
7,2002-01-31 00:00:00+00:00,2.556739071802321,0.8324632022015317,2.0224593441929037e-16,53.0,1.0
7,2002-07-31 00:00:00+00:00,2.4220558236477183,0.778394092742671,6.535441567147009e-16,63.0,0.8
7,2003-01-31 00:00:00+00:00,2.3238422987688416,0.7293495115932472,2.990972914240107e-17,55.0,0.8
7,2003-07-31 00:00:00+00:00,2.311647034918106,0.734213956646646,2.726949340512568e-16,53.0,0.8
7,2004-01-31 00:00:00+00:00,2.2969245798783775,0.7261515453044727,1.987098658038541e-16,52.0,0.8
7,2004-07-31 00:00:00+00:00,2.2444849213062836,0.7896263307331851,2.358906004133735e-17,41.0,0.8
7,2005-01-31 00:00:00+00:00,2.211484661203358,0.7896263307331847,3.566711114873162e-16,38.0,0.8
7,2005-07-31 00:00:00+00:00,2.187725418733802,0.7744046183335088,5.035041658066584e-16,37.0,0.8
7,2006-01-31 00:00:00+00:00,2.096529698358376,0.7392246500480875,7.088512231999216e-16,32.0,0.8
