radius,start_time,a,b,bstd,n,mc
16,2011-01-31 00:00:00+00:00,3.434442142249149,0.7582994659498741,2.0635302369467407e-16,801.0,0.7
16,2011-07-31 00:00:00+00:00,3.3704029386527314,0.7831926561210201,1.2816053644941064e-15,664.0,0.7
16,2012-01-31 00:00:00+00:00,3.3215322172691684,0.77419389430192,2.43991887484746e-15,602.0,0.7
16,2012-07-31 00:00:00+00:00,3.269662564206252,0.7850046582861356,3.220018506835173e-15,525.0,0.7
16,2013-01-31 00:00:00+00:00,3.2446357287584755,0.8074397602090814,1.9708981234697247e-15,478.0,0.7
16,2013-07-31 00:00:00+00:00,3.202230092299378,0.8256399949481572,1.8880517334335574e-15,421.0,0.7
16,2014-01-31 00:00:00+00:00,3.1274435664726195,0.8124785656277906,1.848830922171157e-15,362.0,0.7
16,2014-07-31 00:00:00+00:00,3.043925347323654,0.8705092046992222,5.2028171584688834e-17,272.0,0.7
16,2015-01-31 00:00:00+00:00,2.9097308197073914,0.8512337133403403,9.66106220362597e-16,206.0,0.7
16,2015-07-31 00:00:00+00:00,2.6986403014816953,0.8468137530146963,7.657446815006352e-16,105.0,0.8
16,2016-01-31 00:00:00+00:00,2.2809701671405724,1.2867984648985238,2.159587680150734e-16,24.0,0.7
17,1990-01-31 00:00:00+00:00,4.212359604033266,0.6858953197325264,1.3807599576940832e-14,5398.0,0.7
17,1990-07-31 00:00:00+00:00,4.212642748490279,0.6875653899204639,1.3502055549528422e-14,5387.0,0.7
17,1991-01-31 00:00:00+00:00,4.212105801348671,0.6895685776937186,1.4145152143366873e-14,5363.0,0.7
17,1991-07-31 00:00:00+00:00,4.211870738898377,0.6914346991869829,1.5348167634087725e-14,5344.0,0.7
17,1992-01-31 00:00:00+00:00,4.212044408551524,0.6928448531395233,1.412430200554963e-14,5334.0,0.7
17,1992-07-31 00:00:00+00:00,4.210160385020008,0.6970541729289689,1.5397512856029643e-14,5275.0,0.7
17,1993-01-31 00:00:00+00:00,4.208746806535968,0.6981003339540391,1.501258425384784e-14,5249.0,0.7
17,1993-07-31 00:00:00+00:00,4.207772831956158,0.7002650501438541,1.5153225275788767e-14,5219.0,0.7
17,1994-01-31 00:00:00+00:00,4.207415707347452,0.7021369855912467,1.5062131141313156e-14,5199.0,0.7
17,1994-07-31 00:00:00+00:00,4.206582840080919,0.7039377367148493,1.5374168968716555e-14,5174.0,0.7
17,1995-01-31 00:00:00+00:00,4.203139122449936,0.7072261599738634,1.3981721005701964e-14,5106.0,0.7
17,1995-07-31 00:00:00+00:00,4.2003688484025865,0.7118330385239443,1.4918701536300405e-14,5036.0,0.7
17,1996-01-31 00:00:00+00:00,4.197148769516008,0.7165422035426026,1.357190592554456e-14,4961.0,0.7
17,1996-07-31 00:00:00+00:00,4.192058725261218,0.7230541900952607,1.3564009838752847e-14,4852.0,0.7
17,1997-01-31 00:00:00+00:00,4.188040778271895,0.7263302949887694,1.3379216381838165e-14,4782.0,0.7
17,1997-07-31 00:00:00+00:00,4.185987983271514,0.7312314293268651,1.3479156515964046e-14,4722.0,0.7
17,1998-01-31 00:00:00+00:00,4.179716221880599,0.7326057297343763,1.3315015846137366e-14,4644.0,0.7
17,1998-07-31 00:00:00+00:00,4.169437125074615,0.7304718422403168,1.3858787602113178e-14,4551.0,0.7
17,1999-01-31 00:00:00+00:00,4.158414505813428,0.7306042404804367,1.4665893575237117e-14,4436.0,0.7
17,1999-07-31 00:00:00+00:00,4.144137735283715,0.7343072748920051,1.3346966164488962e-14,4267.0,0.7
17,2000-01-31 00:00:00+00:00,4.121692035903222,0.7356975636707824,1.0757404791536087e-14,4043.0,0.7
